label,start,end,trading_days,benchmark_final,benchmark_return_pct,active_final,active_return_pct,excess_pct,max_drawdown_pct,buys,sells,open_positions,closed_trades,trade_win_rate_pct,avg_trade_return_pct,median_trade_return_pct,avg_hold_days,case,exit,entry_gate,min_ratio,max_positions,active_slot
ma5_down_vol_1_5x,2020-02-19,2020-06-30,93,922283.5701982146,-7.771642980178539,1027366.0873343478,2.7366087334347755,11.39373187723045,-33.75281825207927,30,22,8,22,59.09090909090909,6.376507833698372,5.566427504861037,30.40909090909091,us_bear_2022_defense,ma5_down_vol_1_5x,spy_above_ma20,0.6,10,50000.0
ma5_down_vol_1_3x,2020-02-19,2020-06-30,93,922283.5701982146,-7.771642980178539,1025228.4729863543,2.5228472986354333,11.161957787669907,-34.74939544893439,51,40,11,40,52.5,4.499125893833698,0.6026550093840344,25.1,us_bear_2022_defense,ma5_down_vol_1_3x,spy_up_day,0.55,15,50000.0
ma5_down_vol_1_3x,2020-02-19,2020-06-30,93,922283.5701982146,-7.771642980178539,1023618.344697983,2.3618344697982963,10.987377177063863,-34.74939544893439,65,51,14,51,50.98039215686274,3.636402567028929,0.5093043206319647,23.470588235294116,us_bear_2022_defense,ma5_down_vol_1_3x,spy_up_day,0.55,20,50000.0
ma5_down_vol_1_3x,2020-02-19,2020-06-30,93,922283.5701982146,-7.771642980178539,1022562.9158130157,2.2562915813015616,10.872940693636046,-35.41742155037816,66,50,16,50,44.0,2.8369642236548005,-1.3201111437435742,24.84,us_bear_2022_defense,ma5_down_vol_1_3x,always,0.55,none,50000.0
ma5_down_vol_1_3x,2020-02-19,2020-06-30,93,922283.5701982146,-7.771642980178539,1022562.9158130157,2.2562915813015616,10.872940693636046,-35.41742155037816,66,50,16,50,44.0,2.8369642236548005,-1.3201111437435742,24.84,us_bear_2022_defense,ma5_down_vol_1_3x,always,0.55,20,50000.0
break_big_bull_low_and_vol_1_3x,2020-02-19,2020-06-30,93,922283.5701982146,-7.771642980178539,1022102.4507507014,2.2102450750701275,10.823014068334103,-34.050977795813985,29,14,15,14,7.142857142857142,-11.075183495272377,-14.04695208983483,20.571428571428573,us_bear_2022_defense,break_big_bull_low_and_vol_1_3x,spy_above_ma20,0.55,15,50000.0
break_big_bull_low_and_vol_1_3x,2020-02-19,2020-06-30,93,922283.5701982146,-7.771642980178539,1022051.537901222,2.205153790122205,10.817493765129683,-34.050977795813985,32,14,18,14,7.142857142857142,-11.075183495272377,-14.04695208983483,20.571428571428573,us_bear_2022_defense,break_big_bull_low_and_vol_1_3x,spy_above_ma20,0.55,none,50000.0
break_big_bull_low_and_vol_1_3x,2020-02-19,2020-06-30,93,922283.5701982146,-7.771642980178539,1022051.537901222,2.205153790122205,10.817493765129683,-34.050977795813985,32,14,18,14,7.142857142857142,-11.075183495272377,-14.04695208983483,20.571428571428573,us_bear_2022_defense,break_big_bull_low_and_vol_1_3x,spy_above_ma20,0.55,20,50000.0
ma5_down_vol_1_3x,2020-02-19,2020-06-30,93,922283.5701982146,-7.771642980178539,1021980.1295515408,2.1980129551540717,10.809751206117625,-34.74939544893439,67,52,15,52,50.0,3.406251592069161,0.22892215962362905,23.096153846153847,us_bear_2022_defense,ma5_down_vol_1_3x,spy_up_day,0.55,none,50000.0
market_break_ma10_score_lt_20pct,2020-02-19,2020-06-30,93,922283.5701982146,-7.771642980178539,1021044.2119034701,2.1044211903470167,10.708272910470495,-34.71860723866848,55,44,11,44,54.54545454545454,1.8957825560166748,1.2314672009138494,21.022727272727273,us_bear_2022_defense,market_break_ma10_score_lt_20pct,spy_above_ma5,0.55,none,50000.0
market_break_ma10_score_lt_20pct,2020-02-19,2020-06-30,93,922283.5701982146,-7.771642980178539,1021044.2119034701,2.1044211903470167,10.708272910470495,-34.71860723866848,55,44,11,44,54.54545454545454,1.8957825560166748,1.2314672009138494,21.022727272727273,us_bear_2022_defense,market_break_ma10_score_lt_20pct,spy_above_ma5,0.55,20,50000.0
ma5_down_vol_1_3x,2020-02-19,2020-06-30,93,922283.5701982146,-7.771642980178539,1020881.2849403879,2.088128494038788,10.690607306490673,-34.79555530708402,52,40,12,40,47.5,3.64637319435117,-0.14073167915915064,25.0,us_bear_2022_defense,ma5_down_vol_1_3x,always,0.6,15,50000.0
ma5_down_vol_1_3x,2020-02-19,2020-06-30,93,922283.5701982146,-7.771642980178539,1020881.2849403879,2.088128494038788,10.690607306490673,-34.79555530708402,52,40,12,40,47.5,3.64637319435117,-0.14073167915915064,25.0,us_bear_2022_defense,ma5_down_vol_1_3x,spy_above_ma20_or_up_day,0.6,15,50000.0
break_big_bull_low_and_vol_1_3x,2020-02-19,2020-06-30,93,922283.5701982146,-7.771642980178539,1020139.5641847835,2.0139564184783465,10.610185104515946,-34.506127905132566,22,12,10,12,8.333333333333332,-11.742336175705688,-15.022132607453543,21.166666666666668,us_bear_2022_defense,break_big_bull_low_and_vol_1_3x,spy_above_ma20,0.55,10,50000.0
break_big_bull_low,2020-02-19,2020-06-30,93,922283.5701982146,-7.771642980178539,1020037.8353889006,2.0037835388900582,10.59915500497064,-33.66241491097397,28,12,16,12,16.666666666666664,-6.410340726928948,-8.589060349156957,15.916666666666666,us_bear_2022_defense,break_big_bull_low,spy_up_day,0.7,none,50000.0
break_big_bull_low,2020-02-19,2020-06-30,93,922283.5701982146,-7.771642980178539,1020037.8353889006,2.0037835388900582,10.59915500497064,-33.66241491097397,28,12,16,12,16.666666666666664,-6.410340726928948,-8.589060349156957,15.916666666666666,us_bear_2022_defense,break_big_bull_low,spy_up_day,0.7,20,50000.0
market_break_ma10_score_lt_20pct,2020-02-19,2020-06-30,93,922283.5701982146,-7.771642980178539,1019990.5149936292,1.999051499362925,10.594024219082176,-34.48912832891307,56,43,13,43,48.837209302325576,0.883510388644106,-0.07970724518976402,19.837209302325583,us_bear_2022_defense,market_break_ma10_score_lt_20pct,spy_above_ma5,0.6,none,50000.0
market_break_ma10_score_lt_20pct,2020-02-19,2020-06-30,93,922283.5701982146,-7.771642980178539,1019990.5149936292,1.999051499362925,10.594024219082176,-34.48912832891307,56,43,13,43,48.837209302325576,0.883510388644106,-0.07970724518976402,19.837209302325583,us_bear_2022_defense,market_break_ma10_score_lt_20pct,spy_above_ma5,0.6,20,50000.0
ma5_down_vol_1_5x,2020-02-19,2020-06-30,93,922283.5701982146,-7.771642980178539,1018809.2739875257,1.8809273987525632,10.465946364908806,-33.75281825207927,41,29,12,29,51.724137931034484,4.9279045106458215,2.5526403540900633,31.103448275862068,us_bear_2022_defense,ma5_down_vol_1_5x,spy_above_ma20,0.6,15,50000.0
